,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
1242,12.0,14.0,26.0,28.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,5.0,8.0,7.0,0.0,10.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0,6.0,11.0,1.8333333333333333,23.52,588.0,15.769599999999999,0.241746889207614,1.0584415584415583,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1243,14.0,5.0,11.0,10.0,0.0,12.0,0.0,8.0,0.0,12.0,0.0,8.0,8.0,9.0,0.0,9.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0,14.0,19.0,1.3571428571428572,20.20454545454545,889.0,30.844524793388448,-0.30437392514280154,1.4236494612912955,10.0,12.0,1.2,0.0,0.0,0.0,0.0,0.0
1244,16.0,13.0,6.0,9.0,0.0,9.0,0.0,6.0,0.0,9.0,0.0,6.0,9.0,15.0,1.0,8.0,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156,12.0,17.0,1.4166666666666667,18.0,198.0,0.0,0.0,0.0,8.0,13.0,1.625,0.0,0.0,0.0,0.0,0.0
1245,28.0,25.0,12.0,16.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,7.0,8.0,1.1428571428571428,29.0,348.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.3,14.0,182.0,0.0,0.0,0.0,8.0,10.0,1.25,13.0,195.0,0.0,0.0,0.0
1246,10.0,5.0,9.0,17.0,0.0,8.0,0.0,11.0,0.0,8.0,0.0,11.0,7.0,14.0,0.0,8.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,1.7,15.47368421052632,588.0,57.61772853185595,0.6656402354702746,1.4430769230769234
1247,16.0,17.0,8.0,19.0,0.0,9.0,0.0,6.0,0.0,9.0,0.0,6.0,9.0,15.0,1.0,8.0,6.0,7.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,14.0,21.0,1.5,18.0,144.0,0.0,0.0,0.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0
1248,12.0,6.0,29.0,11.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,5.0,8.0,7.0,0.0,10.0,12.0,17.0,1.4166666666666667,18.0,198.0,0.0,0.0,0.0,8.0,13.0,1.625,0.0,0.0,0.0,0.0,0.0,14.0,16.0,1.1428571428571428,29.0,377.0,0.0,0.0,0.0,9.0,15.0,1.6666666666666667,24.804878048780488,1017.0,18.596073765615706,-0.7534918715187906,1.9500263777395446
1249,28.0,12.0,8.0,23.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,10.0,13.0,1.3,14.0,182.0,0.0,0.0,0.0,8.0,10.0,1.25,13.0,195.0,0.0,0.0,0.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0
1250,22.0,5.0,23.0,6.0,0.0,8.0,0.0,7.0,0.0,8.0,0.0,7.0,2.0,5.0,1.0,8.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0,4.0,5.0,1.25,7.0,63.0,0.0,0.0,0.0,14.0,20.0,1.4285714285714286,13.44,336.0,141.9264,-0.24174688920761406,1.0584415584415585
1251,8.0,9.0,28.0,2.0,1.0,12.0,0.0,5.0,0.0,13.0,0.0,5.0,6.0,5.0,0.0,10.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,1.7,15.47368421052632,588.0,57.61772853185595,0.6656402354702746,1.4430769230769234,10.0,14.0,1.4,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.125,29.0,348.0,0.0,0.0,0.0
1252,8.0,22.0,2.0,0.0,1.0,12.0,0.0,5.0,0.0,13.0,0.0,5.0,6.0,5.0,0.0,10.0,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0,7.0,9.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,27.0,405.0,0.0,0.0,0.0
1253,20.0,0.0,20.0,11.0,0.0,13.0,0.0,12.0,0.0,13.0,0.0,12.0,8.0,15.0,0.0,11.0,15.0,18.0,1.2,2.0,4.0,0.0,0.0,0.0,8.0,9.0,1.125,1.0,2.0,0.0,0.0,0.0,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262
1254,0.0,18.0,25.0,8.0,0.0,9.0,2.0,3.0,0.0,9.0,0.0,5.0,2.0,1.0,0.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.25,20.0,300.0,0.0,0.0,0.0,7.0,8.0,1.1428571428571428,29.0,348.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
1255,23.0,11.0,1.0,26.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,5.0,1.0,7.0,0.0,0.0,14.0,19.0,1.3571428571428572,20.20454545454545,889.0,30.844524793388448,-0.30437392514280154,1.4236494612912955,10.0,12.0,1.2,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.75,2.0,4.0,0.0,0.0,0.0
1256,11.0,14.0,27.0,1.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,7.0,5.0,8.0,0.0,5.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0,10.0,14.0,1.4,27.0,405.0,0.0,0.0,0.0,10.0,13.0,1.3,28.0,308.0,0.0,0.0,0.0
1257,28.0,5.0,2.0,27.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0,7.0,9.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,27.0,405.0,0.0,0.0,0.0
1258,13.0,14.0,16.0,5.0,0.0,8.0,0.0,3.0,0.0,8.0,0.0,3.0,2.0,5.0,0.0,15.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0,7.0,10.0,1.4285714285714286,18.0,144.0,0.0,0.0,0.0,11.0,13.0,1.1818181818181819,15.23529411764706,518.0,2.1799307958477496,0.3585685828003182,1.1285714285714294
1259,29.0,8.0,9.0,10.0,0.0,5.0,1.0,4.0,0.0,5.0,0.0,5.0,6.0,5.0,0.0,1.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,1.7,15.47368421052632,588.0,57.61772853185595,0.6656402354702746,1.4430769230769234
1260,0.0,6.0,7.0,26.0,0.0,9.0,2.0,3.0,0.0,9.0,0.0,5.0,2.0,1.0,0.0,2.0,12.0,17.0,1.4166666666666667,18.0,198.0,0.0,0.0,0.0,8.0,13.0,1.625,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,16.36842105263158,311.0,48.86426592797783,-0.10540925533894592,1.0111111111111115,11.0,12.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0
1261,11.0,11.0,8.0,17.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,7.0,5.0,8.0,0.0,5.0,14.0,19.0,1.3571428571428572,20.20454545454545,889.0,30.844524793388448,-0.30437392514280154,1.4236494612912955,10.0,12.0,1.2,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0
1262,26.0,2.0,2.0,25.0,0.0,9.0,0.0,6.0,0.0,9.0,2.0,6.0,5.0,6.0,0.0,9.0,7.0,9.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,27.0,405.0,0.0,0.0,0.0,7.0,9.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,27.0,405.0,0.0,0.0,0.0
1263,9.0,3.0,0.0,20.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,8.0,6.0,19.0,0.0,11.0,11.0,13.0,1.1818181818181819,5.0,105.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,1.2,2.0,4.0,0.0,0.0,0.0,8.0,9.0,1.125,1.0,2.0,0.0,0.0,0.0
1264,27.0,20.0,13.0,26.0,0.0,10.0,1.0,7.0,0.0,10.0,0.0,8.0,8.0,15.0,0.0,2.0,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156
1265,3.0,11.0,17.0,21.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,7.0,4.0,7.0,0.0,7.0,14.0,19.0,1.3571428571428572,20.20454545454545,889.0,30.844524793388448,-0.30437392514280154,1.4236494612912955,10.0,12.0,1.2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,14.0,21.0,1.5,18.0,144.0,0.0,0.0,0.0
1266,11.0,20.0,11.0,2.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,7.0,5.0,8.0,0.0,5.0,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262,14.0,19.0,1.3571428571428572,20.20454545454545,889.0,30.844524793388448,-0.30437392514280154,1.4236494612912955,10.0,12.0,1.2,0.0,0.0,0.0,0.0,0.0
1267,10.0,14.0,14.0,6.0,0.0,8.0,0.0,11.0,0.0,8.0,0.0,11.0,7.0,14.0,0.0,8.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0
1268,21.0,13.0,19.0,0.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,8.0,5.0,9.0,0.0,2.0,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156,9.0,11.0,1.2222222222222223,20.0,300.0,0.0,0.0,0.0,9.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
1269,19.0,14.0,29.0,6.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,6.0,5.0,0.0,10.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0,14.0,16.0,1.1428571428571428,29.0,377.0,0.0,0.0,0.0,9.0,15.0,1.6666666666666667,24.804878048780488,1017.0,18.596073765615706,-0.7534918715187906,1.9500263777395446
1270,29.0,27.0,7.0,2.0,0.0,5.0,1.0,4.0,0.0,5.0,0.0,5.0,6.0,5.0,0.0,1.0,10.0,14.0,1.4,27.0,405.0,0.0,0.0,0.0,10.0,13.0,1.3,28.0,308.0,0.0,0.0,0.0,10.0,14.0,1.4,16.36842105263158,311.0,48.86426592797783,-0.10540925533894592,1.0111111111111115,11.0,12.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0
1271,14.0,4.0,20.0,15.0,0.0,12.0,0.0,8.0,0.0,12.0,0.0,8.0,8.0,9.0,0.0,9.0,15.0,17.0,1.1333333333333333,6.0,84.0,0.0,0.0,0.0,16.0,23.0,1.4375,9.444444444444445,510.0,43.24691358024692,1.4905531359927842,3.4281383869900175,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262
1272,20.0,20.0,22.0,15.0,0.0,13.0,0.0,12.0,0.0,13.0,0.0,12.0,8.0,15.0,0.0,11.0,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0
1273,6.0,22.0,15.0,18.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,5.0,1.0,2.0,0.0,1.0,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.1,17.0,238.0,0.0,0.0,0.0,9.0,10.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0
1274,11.0,27.0,18.0,29.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,7.0,5.0,8.0,0.0,5.0,10.0,14.0,1.4,27.0,405.0,0.0,0.0,0.0,10.0,13.0,1.3,28.0,308.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.25,20.0,300.0,0.0,0.0,0.0
1275,5.0,28.0,23.0,24.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,10.0,14.0,1.4,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.125,29.0,348.0,0.0,0.0,0.0,4.0,5.0,1.25,7.0,63.0,0.0,0.0,0.0,14.0,20.0,1.4285714285714286,13.44,336.0,141.9264,-0.24174688920761406,1.0584415584415585
1276,2.0,8.0,4.0,18.0,0.0,13.0,2.0,12.0,0.0,13.0,0.0,14.0,7.0,11.0,0.0,10.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0,15.0,17.0,1.1333333333333333,6.0,84.0,0.0,0.0,0.0,16.0,23.0,1.4375,9.444444444444445,510.0,43.24691358024692,1.4905531359927842,3.4281383869900175
1277,8.0,2.0,5.0,10.0,1.0,12.0,0.0,5.0,0.0,13.0,0.0,5.0,6.0,5.0,0.0,10.0,7.0,9.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,27.0,405.0,0.0,0.0,0.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0
1278,25.0,22.0,16.0,2.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,8.0,7.0,0.0,3.0,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0,7.0,10.0,1.4285714285714286,18.0,144.0,0.0,0.0,0.0,11.0,13.0,1.1818181818181819,15.23529411764706,518.0,2.1799307958477496,0.3585685828003182,1.1285714285714294
1279,12.0,20.0,20.0,23.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,5.0,8.0,7.0,0.0,10.0,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262
1280,24.0,5.0,9.0,9.0,0.0,8.0,0.0,5.0,0.0,8.0,0.0,5.0,8.0,5.0,0.0,4.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,1.7,15.47368421052632,588.0,57.61772853185595,0.6656402354702746,1.4430769230769234
1281,1.0,0.0,25.0,28.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,5.0,11.0,0.0,3.0,15.0,18.0,1.2,2.0,4.0,0.0,0.0,0.0,8.0,9.0,1.125,1.0,2.0,0.0,0.0,0.0,7.0,8.0,1.1428571428571428,29.0,348.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
1282,20.0,22.0,21.0,13.0,0.0,13.0,0.0,12.0,0.0,13.0,0.0,12.0,8.0,15.0,0.0,11.0,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.3333333333333333,8.0,112.0,0.0,0.0,0.0,13.0,15.0,1.1538461538461537,22.0,242.0,0.0,0.0,0.0
1283,20.0,29.0,0.0,19.0,0.0,13.0,0.0,12.0,0.0,13.0,0.0,12.0,8.0,15.0,0.0,11.0,14.0,16.0,1.1428571428571428,29.0,377.0,0.0,0.0,0.0,9.0,15.0,1.6666666666666667,24.804878048780488,1017.0,18.596073765615706,-0.7534918715187906,1.9500263777395446,15.0,18.0,1.2,2.0,4.0,0.0,0.0,0.0,8.0,9.0,1.125,1.0,2.0,0.0,0.0,0.0
1284,20.0,28.0,17.0,20.0,0.0,13.0,0.0,12.0,0.0,13.0,0.0,12.0,8.0,15.0,0.0,11.0,10.0,14.0,1.4,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.125,29.0,348.0,0.0,0.0,0.0,6.0,7.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,14.0,21.0,1.5,18.0,144.0,0.0,0.0,0.0
1285,22.0,13.0,15.0,9.0,0.0,8.0,0.0,7.0,0.0,8.0,0.0,7.0,2.0,5.0,1.0,8.0,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156,10.0,11.0,1.1,17.0,238.0,0.0,0.0,0.0,9.0,10.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0
1286,7.0,10.0,14.0,3.0,0.0,8.0,0.0,10.0,0.0,8.0,0.0,10.0,3.0,11.0,1.0,4.0,11.0,17.0,1.5454545454545454,14.0,280.0,0.0,0.0,0.0,8.0,9.0,1.125,0.0,0.0,0.0,0.0,0.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0
1287,2.0,18.0,13.0,1.0,0.0,13.0,2.0,12.0,0.0,13.0,0.0,14.0,7.0,11.0,0.0,10.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.25,20.0,300.0,0.0,0.0,0.0,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156
1288,28.0,1.0,19.0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.75,2.0,4.0,0.0,0.0,0.0,9.0,11.0,1.2222222222222223,20.0,300.0,0.0,0.0,0.0,9.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
1289,6.0,22.0,5.0,27.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,5.0,1.0,2.0,0.0,1.0,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0
1290,5.0,3.0,13.0,20.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,11.0,13.0,1.1818181818181819,5.0,105.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156
1291,23.0,13.0,23.0,15.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,5.0,1.0,7.0,0.0,0.0,14.0,18.0,1.2857142857142858,17.659090909090903,777.0,63.042871900826434,0.03285756848324513,1.402102626246309,11.0,15.0,1.3636363636363635,19.71428571428571,414.0,53.06122448979592,0.4902903378454603,1.2403846153846156,4.0,5.0,1.25,7.0,63.0,0.0,0.0,0.0,14.0,20.0,1.4285714285714286,13.44,336.0,141.9264,-0.24174688920761406,1.0584415584415585
1292,28.0,6.0,25.0,20.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,12.0,17.0,1.4166666666666667,18.0,198.0,0.0,0.0,0.0,8.0,13.0,1.625,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.1428571428571428,29.0,348.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
1293,4.0,16.0,28.0,16.0,0.0,7.0,0.0,9.0,0.0,7.0,0.0,9.0,7.0,3.0,1.0,15.0,7.0,10.0,1.4285714285714286,18.0,144.0,0.0,0.0,0.0,11.0,13.0,1.1818181818181819,15.23529411764706,518.0,2.1799307958477496,0.3585685828003182,1.1285714285714294,10.0,14.0,1.4,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.125,29.0,348.0,0.0,0.0,0.0
1294,7.0,20.0,2.0,15.0,0.0,8.0,0.0,10.0,0.0,8.0,0.0,10.0,3.0,11.0,1.0,4.0,13.0,17.0,1.3076923076923077,22.0,242.0,0.0,0.0,0.0,13.0,16.0,1.2307692307692308,20.46153846153846,532.0,0.24852071005917156,0.15430334996209188,1.0238095238095262,7.0,9.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,27.0,405.0,0.0,0.0,0.0
1295,16.0,27.0,25.0,22.0,0.0,9.0,0.0,6.0,0.0,9.0,0.0,6.0,9.0,15.0,1.0,8.0,10.0,14.0,1.4,27.0,405.0,0.0,0.0,0.0,10.0,13.0,1.3,28.0,308.0,0.0,0.0,0.0,7.0,8.0,1.1428571428571428,29.0,348.0,0.0,0.0,0.0,12.0,14.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
1296,21.0,18.0,8.0,15.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,8.0,5.0,9.0,0.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.25,20.0,300.0,0.0,0.0,0.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0
1297,9.0,10.0,26.0,6.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,8.0,6.0,19.0,0.0,11.0,11.0,17.0,1.5454545454545454,14.0,280.0,0.0,0.0,0.0,8.0,9.0,1.125,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.8333333333333333,23.52,588.0,15.769599999999999,0.241746889207614,1.0584415584415583,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1298,27.0,8.0,3.0,26.0,0.0,10.0,1.0,7.0,0.0,10.0,0.0,8.0,8.0,15.0,0.0,2.0,11.0,17.0,1.5454545454545454,10.0,250.0,0.0,0.0,0.0,11.0,15.0,1.3636363636363635,9.0,252.0,0.0,0.0,0.0,11.0,13.0,1.1818181818181819,5.0,105.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
1299,18.0,14.0,22.0,23.0,1.0,3.0,0.0,6.0,0.0,4.0,0.0,6.0,3.0,2.0,0.0,12.0,11.0,14.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.4,22.0,374.0,0.0,0.0,0.0,13.0,20.0,1.5384615384615385,24.0,336.0,0.0,0.0,0.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0
1300,0.0,10.0,6.0,25.0,0.0,9.0,2.0,3.0,0.0,9.0,0.0,5.0,2.0,1.0,0.0,2.0,11.0,17.0,1.5454545454545454,14.0,280.0,0.0,0.0,0.0,8.0,9.0,1.125,0.0,0.0,0.0,0.0,0.0,12.0,17.0,1.4166666666666667,18.0,198.0,0.0,0.0,0.0,8.0,13.0,1.625,0.0,0.0,0.0,0.0,0.0
1301,4.0,18.0,5.0,22.0,0.0,7.0,0.0,9.0,0.0,7.0,0.0,9.0,7.0,3.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.25,20.0,300.0,0.0,0.0,0.0,10.0,17.0,1.7,14.083333333333334,338.0,167.82638888888889,-0.16724840200141822,1.0279720279720281,11.0,16.0,1.4545454545454546,6.0,84.0,0.0,0.0,0.0
