,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,sourceAccount,targetAccount
998,3726.0,3177.0,3178.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,2022-09-01 00:04:00,12,800677950,12735,80B34C330,135.59,US Dollar,135.59,US Dollar,Credit Card,0,12800677950,1273580B34C330
999,3731.0,2883.0,3183.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,11.5,46.0,42.25,0.0,0.9999999999999999,1.0,6.0,6.0,17.333333333333336,104.0,14.22222222222222,-0.7071067811865476,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,11.5,46.0,42.25,0.0,0.9999999999999999,2022-09-01 00:18:00,1674,8006292E0,1,800699BC0,1461.73,US Dollar,1461.73,US Dollar,Cheque,0,16748006292E0,1800699BC0
1000,3732.0,2883.0,3183.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,11.5,46.0,42.25,0.0,0.9999999999999999,1.0,6.0,6.0,17.333333333333336,104.0,14.22222222222222,-0.7071067811865476,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,11.5,46.0,42.25,0.0,0.9999999999999999,2022-09-01 00:05:00,1674,8006292E0,1,800699BC0,6437.51,US Dollar,6437.51,US Dollar,Credit Card,0,16748006292E0,1800699BC0
1001,3735.0,3186.0,3184.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,22.0,44.0,0.0,0.0,0.0,2022-09-01 00:22:00,3806,800699E60,1,80064A5E0,0.03,US Dollar,0.03,US Dollar,Cheque,0,3806800699E60,180064A5E0
1002,3736.0,3187.0,3188.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,22.0,44.0,0.0,0.0,0.0,2022-09-01 00:22:00,1,800676BD0,111764,8055FB0C0,49.12,US Dollar,49.12,US Dollar,Credit Card,0,1800676BD0,1117648055FB0C0
1003,3739.0,3191.0,3192.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,17.0,34.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,26.0,0.0,0.0,0.0,1.0,2.0,2.0,17.0,34.0,0.0,0.0,0.0,2022-09-01 00:17:00,1729,800624230,12,80060E900,879685.54,US Dollar,879685.54,US Dollar,Cheque,0,1729800624230,1280060E900
1004,3742.0,3195.0,3191.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,17.0,34.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,2022-09-01 00:25:00,3735,8006260C0,1729,800624230,6.46,US Dollar,6.46,US Dollar,ACH,0,37358006260C0,1729800624230
1005,3746.0,3198.0,3199.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,2022-09-01 00:08:00,1601,8005FF320,137888,80FBF6C00,49.52,US Dollar,49.52,US Dollar,Credit Card,0,16018005FF320,13788880FBF6C00
1006,3747.0,3192.0,1000.0,13.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,26.0,0.0,0.0,0.0,1.0,2.0,2.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,17.0,102.0,18.666666666666668,0.5951700641394971,1.4999999999999998,2022-09-01 00:13:00,12,80060E900,10,80030B8F0,48.99,US Dollar,48.99,US Dollar,Credit Card,0,1280060E900,1080030B8F0
1007,3751.0,3201.0,1000.0,15.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,17.0,102.0,18.666666666666668,0.5951700641394971,1.4999999999999998,2022-09-01 00:15:00,795,8006267D0,10,80030B8F0,40.38,US Dollar,40.38,US Dollar,Credit Card,0,7958006267D0,1080030B8F0
1008,3753.0,3203.0,1000.0,23.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,17.0,102.0,18.666666666666668,0.5951700641394971,1.4999999999999998,2022-09-01 00:23:00,220,80062BF20,10,80030B8F0,29.35,US Dollar,29.35,US Dollar,Credit Card,0,22080062BF20,1080030B8F0
1009,3760.0,3209.0,3208.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,24.0,48.0,0.0,0.0,0.0,2022-09-01 00:24:00,1420,80045DBA0,1,8006A2340,1155.46,US Dollar,1155.46,US Dollar,Cheque,0,142080045DBA0,18006A2340
1010,3762.0,3211.0,3210.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,17.5,70.0,110.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,17.5,70.0,110.25,0.0,1.0,2022-09-01 00:07:00,701,8005E0F80,701,8006A3A80,307.94,US Dollar,307.94,US Dollar,Cheque,0,7018005E0F80,7018006A3A80
1011,3763.0,3211.0,3210.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,17.5,70.0,110.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,17.5,70.0,110.25,0.0,1.0,2022-09-01 00:28:00,701,8005E0F80,701,8006A3A80,1613.16,US Dollar,1613.16,US Dollar,Credit Card,0,7018005E0F80,7018006A3A80
1012,3764.0,1393.0,3212.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,16.0,64.0,144.0,0.0,1.0,1.0,4.0,4.0,15.5,62.0,132.25,7.475094121582381e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,16.0,64.0,144.0,0.0,1.0,2022-09-01 00:04:00,1467,8003E2010,21174,8006A41D0,1449.98,US Dollar,1449.98,US Dollar,Cheque,0,14678003E2010,211748006A41D0
1013,3765.0,1393.0,3212.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,16.0,64.0,144.0,0.0,1.0,1.0,4.0,4.0,15.5,62.0,132.25,7.475094121582381e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,16.0,64.0,144.0,0.0,1.0,2022-09-01 00:28:00,1467,8003E2010,21174,8006A41D0,1128.93,US Dollar,1128.93,US Dollar,Cash,0,14678003E2010,211748006A41D0
1014,3769.0,213.0,3214.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,12.0,48.0,100.0,1.1368683772161603e-16,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,2022-09-01 00:03:00,10,8001146D0,11107,8006A5C40,1646292.53,US Dollar,1646292.53,US Dollar,Cheque,0,108001146D0,111078006A5C40
1015,3773.0,3217.0,3216.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,2022-09-01 00:04:00,3607,8006A6D90,1674,8006A6CF0,0.01,US Dollar,0.01,US Dollar,Cheque,0,36078006A6D90,16748006A6CF0
1016,3774.0,135.0,3218.0,18.0,0.0,0.0,0.0,84.0,2.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,42.0,192.0,4.571428571428571,14.989583333333334,2878.0,79.76030815972221,-0.08153600113016767,1.7780862751504098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,18.0,36.0,0.0,0.0,0.0,2022-09-01 00:18:00,70,100428660,908,8006A8A40,17833.96,US Dollar,17833.96,US Dollar,Cheque,0,70100428660,9088006A8A40
1017,3776.0,500.0,3219.0,7.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,7.0,98.0,24.571428571428573,0.29556764442740424,1.7840724716062737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,42.0,32.666666666666664,5.074248230476569e-17,1.5,2022-09-01 00:07:00,12,8001A4930,1362,8006A9110,1770.26,US Dollar,1770.26,US Dollar,Cheque,0,128001A4930,13628006A9110
1018,3777.0,500.0,3219.0,14.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,7.0,98.0,24.571428571428573,0.29556764442740424,1.7840724716062737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,42.0,32.666666666666664,5.074248230476569e-17,1.5,2022-09-01 00:14:00,12,8001A4930,1362,8006A9110,2158.66,US Dollar,2158.66,US Dollar,Credit Card,0,128001A4930,13628006A9110
1019,3778.0,500.0,3219.0,0.0,0.0,0.0,12.0,0.0,2.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,7.0,98.0,24.571428571428573,0.29556764442740424,1.7840724716062737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,42.0,32.666666666666664,5.074248230476569e-17,1.5,2022-09-01 00:00:00,12,8001A4930,1362,8006A9110,543.63,US Dollar,543.63,US Dollar,ACH,0,128001A4930,13628006A9110
1020,3780.0,2212.0,3220.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.5,50.0,56.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,0.0,0.0,0.0,2022-09-01 00:05:00,701,8004E6610,1,8006AA1B0,2308.38,US Dollar,2308.38,US Dollar,Cheque,0,7018004E6610,18006AA1B0
1021,3791.0,3231.0,3229.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,2022-09-01 00:08:00,31120,8006AB850,513,8006A4370,0.01,US Dollar,0.01,US Dollar,ACH,0,311208006AB850,5138006A4370
1022,3792.0,2338.0,3232.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.5,14.0,0.25,0.0,0.9999999999999997,1.0,6.0,6.0,12.0,72.0,88.66666666666667,0.5605382847001822,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.5,14.0,0.25,0.0,0.9999999999999997,2022-09-01 00:03:00,701,80054ABE0,701,8006A3F70,14190.75,US Dollar,14190.75,US Dollar,Cheque,0,70180054ABE0,7018006A3F70
1023,3793.0,2338.0,3232.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.5,14.0,0.25,0.0,0.9999999999999997,1.0,6.0,6.0,12.0,72.0,88.66666666666667,0.5605382847001822,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.5,14.0,0.25,0.0,0.9999999999999997,2022-09-01 00:04:00,701,80054ABE0,701,8006A3F70,3599.28,US Dollar,3599.28,US Dollar,Credit Card,0,70180054ABE0,7018006A3F70
1024,3799.0,3235.0,3236.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,2022-09-01 00:04:00,31126,8006AF920,1,8006AF880,0.01,US Dollar,0.01,US Dollar,Cheque,0,311268006AF920,18006AF880
1025,3802.0,3239.0,3240.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.333333333333334,80.0,89.55555555555554,-0.683493180862163,1.5000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.333333333333334,80.0,89.55555555555554,-0.683493180862163,1.5000000000000007,2022-09-01 00:19:00,513,8003C0340,1292,8006B02A0,1099765.52,US Dollar,1099765.52,US Dollar,Cheque,0,5138003C0340,12928006B02A0
1026,3803.0,3239.0,3240.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.333333333333334,80.0,89.55555555555554,-0.683493180862163,1.5000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.333333333333334,80.0,89.55555555555554,-0.683493180862163,1.5000000000000007,2022-09-01 00:21:00,513,8003C0340,1292,8006B02A0,11686.62,US Dollar,11686.62,US Dollar,Credit Card,0,5138003C0340,12928006B02A0
1027,3804.0,3239.0,3240.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.333333333333334,80.0,89.55555555555554,-0.683493180862163,1.5000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.333333333333334,80.0,89.55555555555554,-0.683493180862163,1.5000000000000007,2022-09-01 00:00:00,513,8003C0340,1292,8006B02A0,2438406.9,US Dollar,2438406.9,US Dollar,Cash,0,5138003C0340,12928006B02A0
1028,3823.0,940.0,3257.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,36.22222222222222,0.5776336923662019,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,36.22222222222222,0.5776336923662019,1.5,2022-09-01 00:23:00,10,8002CAD40,1047,8006B5930,1920453.68,US Dollar,1920453.68,US Dollar,Cheque,0,108002CAD40,10478006B5930
1029,3824.0,940.0,3257.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,36.22222222222222,0.5776336923662019,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,36.22222222222222,0.5776336923662019,1.5,2022-09-01 00:09:00,10,8002CAD40,1047,8006B5930,4072.35,US Dollar,4072.35,US Dollar,Credit Card,0,108002CAD40,10478006B5930
1030,3825.0,940.0,3257.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,36.22222222222222,0.5776336923662019,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,36.22222222222222,0.5776336923662019,1.5,2022-09-01 00:12:00,10,8002CAD40,1047,8006B5930,1852838.36,US Dollar,1852838.36,US Dollar,Cash,0,108002CAD40,10478006B5930
1031,3826.0,2256.0,3258.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,2022-09-01 00:04:00,1,800537DE0,1068,8006B6750,5017.27,US Dollar,5017.27,US Dollar,Cheque,0,1800537DE0,10688006B6750
1032,3840.0,3268.0,3269.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,52.0,0.0,0.0,0.0,2022-09-01 00:26:00,701,8006BED50,115159,806AD1670,22.33,US Dollar,22.33,US Dollar,Credit Card,0,7018006BED50,115159806AD1670
1033,3841.0,3270.0,3271.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,14.0,28.0,0.0,0.0,0.0,2022-09-01 00:14:00,220,8006BEDA0,142973,8110BC990,35.64,US Dollar,35.64,US Dollar,Credit Card,0,2208006BEDA0,1429738110BC990
1034,3842.0,1288.0,3272.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,42.88888888888889,0.15164108506300017,1.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,42.88888888888889,0.15164108506300017,1.4999999999999998,2022-09-01 00:14:00,220,8003B3A60,1047,8006C4C70,31157.38,US Dollar,31157.38,US Dollar,Cheque,0,2208003B3A60,10478006C4C70
1035,3843.0,1288.0,3272.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,42.88888888888889,0.15164108506300017,1.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,42.88888888888889,0.15164108506300017,1.4999999999999998,2022-09-01 00:07:00,220,8003B3A60,1047,8006C4C70,17771.22,US Dollar,17771.22,US Dollar,Credit Card,0,2208003B3A60,10478006C4C70
1036,3844.0,1288.0,3272.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,42.88888888888889,0.15164108506300017,1.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.666666666666666,88.0,42.88888888888889,0.15164108506300017,1.4999999999999998,2022-09-01 00:23:00,220,8003B3A60,1047,8006C4C70,112987.35,US Dollar,112987.35,US Dollar,Cash,0,2208003B3A60,10478006C4C70
1037,3850.0,3278.0,3279.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,12.0,0.0,0.0,0.0,2022-09-01 00:06:00,1,8006C49E0,11030,806A08C90,6.86,US Dollar,6.86,US Dollar,Credit Card,0,18006C49E0,11030806A08C90
1038,3854.0,2976.0,3282.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,12.666666666666666,76.0,29.555555555555557,0.43104156572815266,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,15.5,62.0,20.25,0.0,1.0,2022-09-01 00:20:00,1688,80065E800,1,8006C7290,6155351.03,US Dollar,6155351.03,US Dollar,Cheque,0,168880065E800,18006C7290
1039,3855.0,2976.0,3282.0,11.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,12.666666666666666,76.0,29.555555555555557,0.43104156572815266,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,15.5,62.0,20.25,0.0,1.0,2022-09-01 00:11:00,1688,80065E800,1,8006C7290,20242.19,US Dollar,20242.19,US Dollar,Credit Card,0,168880065E800,18006C7290
1040,3857.0,3055.0,3283.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,15.0,60.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,24.0,48.0,0.0,0.0,0.0,2022-09-01 00:24:00,1665,800650D00,2843,8006C7DC0,19275.69,US Dollar,19275.69,US Dollar,Credit Card,0,1665800650D00,28438006C7DC0
1041,3864.0,2739.0,3288.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.333333333333332,116.0,34.88888888888889,-0.6919365269856483,1.4999999999999996,1.0,4.0,4.0,12.0,48.0,4.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.333333333333332,116.0,34.88888888888889,-0.6919365269856483,1.4999999999999996,2022-09-01 00:24:00,1588,8005DEEC0,1362,8006C9D30,321374.04,US Dollar,321374.04,US Dollar,Cheque,0,15888005DEEC0,13628006C9D30
1042,3865.0,2739.0,3288.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.333333333333332,116.0,34.88888888888889,-0.6919365269856483,1.4999999999999996,1.0,4.0,4.0,12.0,48.0,4.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.333333333333332,116.0,34.88888888888889,-0.6919365269856483,1.4999999999999996,2022-09-01 00:23:00,1588,8005DEEC0,1362,8006C9D30,14566.94,US Dollar,14566.94,US Dollar,Credit Card,0,15888005DEEC0,13628006C9D30
1043,3866.0,2739.0,3288.0,11.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.333333333333332,116.0,34.88888888888889,-0.6919365269856483,1.4999999999999996,1.0,4.0,4.0,12.0,48.0,4.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.333333333333332,116.0,34.88888888888889,-0.6919365269856483,1.4999999999999996,2022-09-01 00:11:00,1588,8005DEEC0,1362,8006C9D30,33758.25,US Dollar,33758.25,US Dollar,Wire,0,15888005DEEC0,13628006C9D30
